Bot,Trade,Time,Date,Profit,Profit_last_tx,Wallet
Arbitrage[{LIMIT_ARBITRAGE}],Trade 115,00:35:36,2023-04-25,17683.78,122.75,"{'USDT': 1017683.7774094377, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 116,01:05:53,2023-04-25,17883.66,199.88,"{'USDT': 1017883.6548697943, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 117,01:36:08,2023-04-25,18052.87,169.21,"{'USDT': 1018052.8662980095, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 118,02:17:16,2023-04-25,18314.81,261.95,"{'USDT': 1018314.8142126758, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 119,02:47:33,2023-04-25,18545.86,231.05,"{'USDT': 1018545.8643141732, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 120,03:17:49,2023-04-25,18715.08,169.22,"{'USDT': 1018715.0835333848, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 121,03:48:05,2023-04-25,18868.97,153.88,"{'USDT': 1018868.9679871612, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 122,04:18:22,2023-04-25,18976.69,107.72,"{'USDT': 1018976.6871047567, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 123,05:03:53,2023-04-25,19099.86,123.18,"{'USDT': 1019099.8634948443, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 124,05:34:09,2023-04-25,19223.17,123.3,"{'USDT': 1019223.1665635678, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 125,06:04:24,2023-04-25,19621.73,398.56,"{'USDT': 1019621.7262979194, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 126,06:34:41,2023-04-25,19775.79,154.07,"{'USDT': 1019775.7942528906, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 127,07:04:56,2023-04-25,19945.73,169.94,"{'USDT': 1019945.7311372112, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 128,07:35:12,2023-04-25,20131.46,185.73,"{'USDT': 1020131.4572187286, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 129,08:05:27,2023-04-25,20301.35,169.89,"{'USDT': 1020301.3504212571, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 130,08:35:43,2023-04-25,20455.8,154.45,"{'USDT': 1020455.8011251626, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 131,09:06:00,2023-04-25,20626.37,170.57,"{'USDT': 1020626.368118188, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 132,09:36:17,2023-04-25,20781.67,155.3,"{'USDT': 1020781.6673220834, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 133,10:06:32,2023-04-25,21030.11,248.44,"{'USDT': 1021030.1082510764, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 134,10:36:48,2023-04-25,21231.86,201.75,"{'USDT': 1021231.8621863857, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 135,11:07:04,2023-04-25,21417.99,186.13,"{'USDT': 1021417.9919303712, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 136,11:37:21,2023-04-25,21604.16,186.16,"{'USDT': 1021604.1555984148, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 137,12:07:37,2023-04-25,21821.52,217.36,"{'USDT': 1021821.5181847978, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 138,12:37:54,2023-04-25,21991.95,170.43,"{'USDT': 1021991.9508868145, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 139,13:08:10,2023-04-25,22177.49,185.54,"{'USDT': 1022177.4864906269, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 140,13:38:25,2023-04-25,22301.31,123.83,"{'USDT': 1022301.3117463507, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 141,14:13:06,2023-04-25,22394.16,92.85,"{'USDT': 1022394.1638182853, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 142,14:44:51,2023-04-25,22638.19,244.02,"{'USDT': 1022638.1845665143, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 143,15:15:51,2023-04-25,22715.57,77.39,"{'USDT': 1022715.5750754442, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 144,15:46:09,2023-04-25,22824.09,108.52,"{'USDT': 1022824.0942360475, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 145,16:16:27,2023-04-25,23010.63,186.53,"{'USDT': 1023010.62750547, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 146,16:46:44,2023-04-25,23197.42,186.79,"{'USDT': 1023197.4218988966, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 147,17:17:00,2023-04-25,23321.33,123.91,"{'USDT': 1023321.3331822148, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 148,17:47:15,2023-04-25,23506.72,185.38,"{'USDT': 1023506.7174816714, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 149,18:17:30,2023-04-25,23676.5,169.79,"{'USDT': 1023676.5044502582, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 150,18:47:47,2023-04-25,23784.63,108.13,"{'USDT': 1023784.6338531253, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 151,19:18:05,2023-04-25,23985.71,201.08,"{'USDT': 1023985.7095479735, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 152,19:48:22,2023-04-25,24062.78,77.07,"{'USDT': 1024062.7820837254, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 153,20:18:38,2023-04-25,24201.31,138.53,"{'USDT': 1024201.3145508531, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 154,20:48:55,2023-04-25,24339.95,138.63,"{'USDT': 1024339.9491099598, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 155,21:19:09,2023-04-25,24399.78,59.83,"{'USDT': 1024399.782050906, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 156,21:49:28,2023-04-25,24492.24,92.45,"{'USDT': 1024492.2369048771, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 157,22:20:28,2023-04-25,24629.96,137.72,"{'USDT': 1024629.9580420392, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 158,22:50:44,2023-04-25,24767.61,137.66,"{'USDT': 1024767.6154479505, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 159,23:21:00,2023-04-25,24904.72,137.1,"{'USDT': 1024904.7182952078, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 160,23:52:00,2023-04-25,24980.92,76.2,"{'USDT': 1024980.9193894828, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 161,00:22:15,2023-04-26,25118.3,137.38,"{'USDT': 1025118.2958343227, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 162,00:52:32,2023-04-26,25224.65,106.36,"{'USDT': 1025224.6516676114, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 163,01:23:36,2023-04-26,25300.18,75.53,"{'USDT': 1025300.1802260319, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 164,01:53:53,2023-04-26,25406.33,106.15,"{'USDT': 1025406.3346596955, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 165,02:24:10,2023-04-26,25527.61,121.28,"{'USDT': 1025527.6127596364, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 166,02:54:26,2023-04-26,25826.38,298.77,"{'USDT': 1025826.3827653462, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 167,03:24:50,2023-04-26,25932.78,106.4,"{'USDT': 1025932.780523251, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 168,03:58:47,2023-04-26,25991.24,58.46,"{'USDT': 1025991.2382315701, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 169,04:32:02,2023-04-26,26108.29,117.06,"{'USDT': 1026108.2937065272, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 170,05:08:55,2023-04-26,26225.36,117.07,"{'USDT': 1026225.3625364187, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 171,05:39:12,2023-04-26,26284.14,58.78,"{'USDT': 1026284.1383304049, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 172,06:09:28,2023-04-26,26523.22,239.08,"{'USDT': 1026523.217763716, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 173,06:40:27,2023-04-26,26599.09,75.87,"{'USDT': 1026599.087920257, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 174,07:10:44,2023-04-26,26705.31,106.23,"{'USDT': 1026705.3139899687, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 175,07:41:44,2023-04-26,26857.24,151.92,"{'USDT': 1026857.2384223453, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 176,08:12:01,2023-04-26,27024.21,166.97,"{'USDT': 1027024.2070789306, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 177,08:51:49,2023-04-26,27130.79,106.59,"{'USDT': 1027130.7922449646, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 178,09:24:16,2023-04-26,27207.11,76.32,"{'USDT': 1027207.1134510874, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 179,09:56:44,2023-04-26,27266.05,58.93,"{'USDT': 1027266.0467335315, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 180,10:28:26,2023-04-26,27402.63,136.58,"{'USDT': 1027402.6310801558, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 181,10:58:41,2023-04-26,27554.48,151.85,"{'USDT': 1027554.4789416693, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 182,11:28:57,2023-04-26,27721.66,167.18,"{'USDT': 1027721.6598212582, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 183,11:59:13,2023-04-26,27934.19,212.53,"{'USDT': 1027934.1871955566, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 184,12:29:31,2023-04-26,28177.7,243.51,"{'USDT': 1028177.7013648192, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 185,12:59:46,2023-04-26,28390.51,212.81,"{'USDT': 1028390.5116518388, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 186,13:30:02,2023-04-26,28542.64,152.13,"{'USDT': 1028542.6404258033, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 187,14:00:19,2023-04-26,28664.43,121.79,"{'USDT': 1028664.4335152053, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 188,14:32:04,2023-04-26,28778.48,114.04,"{'USDT': 1028778.4761353827, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 189,15:02:20,2023-04-26,28948.62,170.14,"{'USDT': 1028948.6159053937, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 190,15:39:17,2023-04-26,28948.62,-0.0,"{'USDT': 1028948.6159053936, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 191,16:09:33,2023-04-26,29099.0,150.39,"{'USDT': 1029099.0030167646, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 192,16:39:49,2023-04-26,29250.47,151.47,"{'USDT': 1029250.4747569766, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 193,17:10:06,2023-04-26,29431.79,181.31,"{'USDT': 1029431.7872305526, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 194,17:40:21,2023-04-26,29552.36,120.58,"{'USDT': 1029552.3648922802, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 195,18:10:37,2023-04-26,29831.8,279.44,"{'USDT': 1029831.8005122106, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 196,18:40:53,2023-04-26,30127.21,295.41,"{'USDT': 1030127.2055345406, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 197,19:11:09,2023-04-26,30232.7,105.5,"{'USDT': 1030232.7050289371, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 198,19:41:25,2023-04-26,30353.41,120.71,"{'USDT': 1030353.4118485036, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 199,20:11:42,2023-04-26,30459.21,105.8,"{'USDT': 1030459.2131376924, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 200,20:42:00,2023-04-26,30610.48,151.27,"{'USDT': 1030610.4843081268, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 201,21:12:18,2023-04-26,30686.28,75.79,"{'USDT': 1030686.2756365575, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 202,21:42:34,2023-04-26,30982.41,296.13,"{'USDT': 1030982.4050671336, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 203,22:12:50,2023-04-26,31940.3,957.89,"{'USDT': 1031940.2963976418, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 204,22:43:11,2023-04-26,31955.96,15.67,"{'USDT': 1031955.9627145691, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 205,23:13:29,2023-04-26,32191.1,235.14,"{'USDT': 1032191.1038272077, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 206,23:43:46,2023-04-26,32497.64,306.54,"{'USDT': 1032497.6399040872, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 207,00:14:05,2023-04-27,32669.59,171.95,"{'USDT': 1032669.5925769109, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 208,00:44:21,2023-04-27,32826.34,156.75,"{'USDT': 1032826.3426669231, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 209,01:14:37,2023-04-27,33118.85,292.5,"{'USDT': 1033118.8467925674, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 210,01:45:39,2023-04-27,33244.04,125.19,"{'USDT': 1033244.0353835399, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 211,02:15:58,2023-04-27,33399.93,155.89,"{'USDT': 1033399.9261552659, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 212,02:46:16,2023-04-27,33725.43,325.5,"{'USDT': 1033725.4308567208, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 213,03:16:32,2023-04-27,33880.23,154.8,"{'USDT': 1033880.2265187453, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 214,03:46:49,2023-04-27,34020.55,140.32,"{'USDT': 1034020.5510858241, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 215,04:17:04,2023-04-27,34207.31,186.76,"{'USDT': 1034207.3097645117, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 216,04:47:19,2023-04-27,34347.34,140.03,"{'USDT': 1034347.3408430433, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 217,05:17:34,2023-04-27,34440.83,93.49,"{'USDT': 1034440.834124845, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 218,05:47:51,2023-04-27,34596.72,155.88,"{'USDT': 1034596.7173126087, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 219,06:18:07,2023-04-27,34736.93,140.21,"{'USDT': 1034736.9276793157, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 220,06:48:23,2023-04-27,34939.06,202.13,"{'USDT': 1034939.0551032677, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 221,07:19:23,2023-04-27,35047.85,108.79,"{'USDT': 1035047.8488168132, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 222,07:49:41,2023-04-27,35234.01,186.16,"{'USDT': 1035234.0085018852, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 223,08:19:56,2023-04-27,35358.62,124.61,"{'USDT': 1035358.6228875609, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 224,08:50:12,2023-04-27,35498.98,140.36,"{'USDT': 1035498.9787786137, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 225,09:20:29,2023-04-27,35577.25,78.27,"{'USDT': 1035577.2477868526, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 226,09:50:44,2023-04-27,35686.87,109.62,"{'USDT': 1035686.8658230844, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 227,10:20:59,2023-04-27,35812.37,125.5,"{'USDT': 1035812.3655947899, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
